ITZ_GEOID,2010_2014_percent_upzoned,2010_2018_percent_upzoned,2014_2018_percent_upzoned,d_2010_2014_resid_units,d_2010_2018_resid_units,d_2014_2018_resid_units,orig_percent_residential,orig_percent_mixed_development,orig_percent_subsidized_properties,2002_2010_percent_upzoned,d_2002_2010_resid_units,d_2010_2018_pop_density,d_2010_2018_resid_unit_density,d_2010_2018_per_capita_income,d_2010_2018_percent_non_hispanic_or_latino_white_alone,d_2010_2018_percent_non_hispanic_black_alone,d_2010_2018_percent_hispanic_any_race,d_2010_2018_percent_non_hispanic_asian_alone,d_2010_2018_percent_multi_family_units,d_2010_2018_percent_occupied_housing_units,d_2010_2018_median_gross_rent,d_2010_2018_median_home_value,d_2010_2018_percent_households_with_people_under_18,d_2010_2018_percent_of_households_in_same_house_year_ago,d_2010_2018_percent_bachelor_degree_or_higher,d_2010_2018_percent_car_commuters,d_2010_2018_percent_public_transport_commuters,d_2010_2018_percent_public_transport_trips_under_45_min,d_2010_2018_percent_car_trips_under_45_min,d_2010_2014_pop_density,d_2010_2014_resid_unit_density,d_2010_2014_per_capita_income,d_2010_2014_percent_non_hispanic_or_latino_white_alone,d_2010_2014_percent_non_hispanic_black_alone,d_2010_2014_percent_hispanic_any_race,d_2010_2014_percent_non_hispanic_asian_alone,d_2010_2014_percent_multi_family_units,d_2010_2014_percent_occupied_housing_units,d_2010_2014_median_gross_rent,d_2010_2014_median_home_value,d_2010_2014_percent_households_with_people_under_18,d_2010_2014_percent_of_households_in_same_house_year_ago,d_2010_2014_percent_bachelor_degree_or_higher,d_2010_2014_percent_car_commuters,d_2010_2014_percent_public_transport_commuters,d_2010_2014_percent_public_transport_trips_under_45_min,d_2010_2014_percent_car_trips_under_45_min,d_2014_2018_pop_density,d_2014_2018_resid_unit_density,d_2014_2018_per_capita_income,d_2014_2018_percent_non_hispanic_or_latino_white_alone,d_2014_2018_percent_non_hispanic_black_alone,d_2014_2018_percent_hispanic_any_race,d_2014_2018_percent_non_hispanic_asian_alone,d_2014_2018_percent_multi_family_units,d_2014_2018_percent_occupied_housing_units,d_2014_2018_median_gross_rent,d_2014_2018_median_home_value,d_2014_2018_percent_households_with_people_under_18,d_2014_2018_percent_of_households_in_same_house_year_ago,d_2014_2018_percent_bachelor_degree_or_higher,d_2014_2018_percent_car_commuters,d_2014_2018_percent_public_transport_commuters,d_2014_2018_percent_public_transport_trips_under_45_min,d_2014_2018_percent_car_trips_under_45_min,orig_pop_density,orig_percent_non_hispanic_or_latino_white_alone,orig_percent_non_hispanic_black_alone,orig_percent_hispanic_any_race,orig_percent_non_hispanic_asian_alone,orig_median_age,orig_per_capita_income,orig_resid_unit_density,orig_percent_multi_family_units,orig_percent_occupied_housing_units,orig_median_gross_rent,orig_median_home_value,orig_percent_households_with_people_under_18,orig_percent_of_households_in_same_house_year_ago,orig_percent_bachelor_degree_or_higher,orig_percent_car_commuters,orig_percent_public_transport_commuters,orig_percent_public_transport_trips_under_45_min,orig_percent_car_trips_under_45_min
QN716,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,-1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,
QN719,0.0,0.0,0.0,3,7,4,97.66666666666667,1.0,0,0.0,24.0,-504.47723546475027,441.4175810316565,1560.0,1.2999999999999972,-3.200000000000001,2275.2,3.5,7.799999999999997,-0.7999999999999972,581.0,63300.0,-23.1,-3.799999999999997,2.799999999999997,1.8562439033720324,4.247397178177742,-2.6624068157614493,-25.236834094368355,220.7087905158278,56.75368898978468,1181.0,-6.700000000000003,-4.9,4.0,2.1999999999999993,0.7000000000000028,-1.7000000000000028,306.0,-50100.0,-9.600000000000001,2.5,0.3999999999999986,4.321312271191925,-0.11056950034721069,1.6301703163017027,-32.14736064968624,-725.186025980578,384.6638920418718,379.0,8.0,1.6999999999999997,2271.2,1.3000000000000007,7.099999999999994,0.9000000000000057,275.0,113400.0,-13.500000000000002,-6.299999999999997,2.3999999999999986,-2.4650683678198924,4.357966678524953,-4.292577132063152,6.910526555317887,14926.22020431328,63.7,8.8,11.8,19.1,46.9,26077.0,6324.883339639298,66.4,92.5,1062.0,541900.0,35.2,94.5,34.5,25.510204081632654,54.42176870748299,8.333333333333334,69.6888888888889
QN721,0.0,0.0,0.0,-3,8,11,98.03149606299213,0.7874015748031497,0,0.0,-7.0,-1200.049413799392,376.4860906037302,5334.0,-1.8999999999999915,0.5000000000000002,4660.8,0.3999999999999986,0.29999999999999716,-6.1000000000000085,133.0,29300.0,-13.600000000000001,-1.7999999999999972,-3.1999999999999957,-3.700549778301138,-11.198378766373757,-0.19638459131050023,-2.3097969605635704,-1958.9041901725395,147.06487914208265,-297.0,-17.499999999999993,-1.1,8.0,4.899999999999999,5.699999999999989,-2.4000000000000057,22.0,-38100.0,-12.8,4.599999999999994,0.5,4.4031844377870435,-3.0742372011848786,-0.07437204250153107,-9.807036563066328,758.8547763731476,229.42121146164754,5631.0,15.600000000000001,1.6,4652.8,-4.5,-5.3999999999999915,-3.700000000000003,111.0,67400.0,-0.8000000000000007,-6.3999999999999915,-3.6999999999999957,-8.103734216088181,-8.124141565188879,-0.12201254880896917,7.4972396025027574,28683.534027871738,70.6,1.7,11.2,19.6,42.1,32490.0,13688.798950545022,84.9,93.9,1092.0,245400.0,30.6,91.2,42.9,24.26622571310459,64.98553121124432,2.9325699745547067,23.475298126064732
QN729,0.0,0.0,0.0,0,3,3,96.10091743119266,2.7522935779816513,0,0.0,-28.0,967.8988830343378,15.527789567395757,3339.0,-2.299999999999997,3.1,1412.2,3.200000000000003,-0.5999999999999979,-2.0999999999999943,179.0,221300.0,-0.3999999999999986,-9.099999999999994,7.5,-17.3317878235911,27.739140034222004,-9.366184203393505,35.778571428571425,-398.54659889649156,-207.03719423194343,-1997.0,-9.699999999999996,2.9,1.2000000000000002,4.799999999999997,6.300000000000004,-4.700000000000003,209.0,41700.0,-6.199999999999999,-8.899999999999991,21.500000000000007,6.8736945449274245,4.704909499430052,-2.2897518638032714,1.3850931677018679,1366.4454819308294,222.5649837993392,5336.0,7.399999999999999,0.20000000000000018,1411.0,-1.5999999999999943,-6.900000000000002,2.6000000000000085,-30.0,179600.0,5.800000000000001,-0.20000000000000284,-14.000000000000007,-24.205482368518524,23.034230534791952,-7.076432339590234,34.39347826086956,6376.745582343868,60.4,0.0,6.8,31.5,39.8,36202.0,2675.955735447873,17.6,91.3,1238.0,607300.0,36.0,96.8,44.9,47.138047138047135,36.195286195286194,11.906976744186046,50.57142857142857
QN731,0.0,0.0,0.0,-1,-1,0,93.90962671905697,9.037328094302554,0,0.0,-89.0,-842.8016834963619,94.81518939334046,2682.0,-3.0,-3.2,1521.5,4.099999999999998,0.9000000000000021,-8.400000000000006,176.0,199700.0,-1.6000000000000014,-1.5,5.100000000000001,24.527779732170078,-27.924669903140312,5.73745246129948,-43.55177956371987,-684.7763678407937,-26.337552609261365,-1054.0,-3.700000000000003,-3.3000000000000003,-5.0,-0.10000000000000142,-0.5999999999999979,-5.799999999999997,102.0,3300.0,-2.6999999999999993,-1.0,9.199999999999996,21.95934055756229,-18.92331203111975,2.6150740670099815,-52.998032346307056,-158.0253156555682,121.15274200260183,3736.0,0.7000000000000028,0.10000000000000009,1526.5,4.199999999999999,1.5,-2.6000000000000085,74.0,196400.0,1.0999999999999979,-0.5,-4.099999999999994,2.5684391746077893,-9.001357872020563,3.1223783942894983,9.446252782587187,8928.430334539593,67.8,4.7,13.5,25.1,40.0,44793.0,3102.5636973709857,26.3,100.0,1567.0,658600.0,34.0,91.4,49.1,21.9672131147541,64.26229508196721,2.057823129251701,86.56716417910448
QN194,0.0,0.0,0.0,-2,0,2,95.77464788732394,0.4694835680751174,0,0.0,22.0,2237.3443983402494,-129.46058091286295,11942.0,2.2,-24.599999999999994,2962.7,-8.2,11.099999999999998,-1.5,197.0,-40800.0,2.6000000000000014,-4.6000000000000085,1.3999999999999986,-1.4557685906208349,-3.1676676690916494,0.9630734934560619,-4.3484966763655315,733.6099585062248,-219.08713692946048,735.0,-0.9,-12.399999999999991,6.3,-13.899999999999999,11.200000000000006,-2.5,389.0,-61400.0,6.800000000000004,-4.0,4.199999999999999,-4.851238113172016,2.5209490631767224,1.4244668084195222,6.245699251163728,1503.7344398340247,89.62655601659753,11207.0,3.1,-12.200000000000003,2956.4,5.699999999999999,-0.10000000000000853,1.0,-192.0,20600.0,-4.200000000000003,-0.6000000000000085,-2.8000000000000007,3.3954695225511813,-5.688616732268372,-0.46139331496346037,-10.59419592752926,7604.979253112034,0.9,79.3,2.3,19.4,37.5,24583.0,3020.746887966805,22.599999999999998,94.6,1321.0,430100.0,35.3,98.4,16.6,55.5668016194332,41.39676113360324,2.93398533007335,18.816029143898
QN199,0.0,0.0,0.0,-12,-9,-3,24.054982817869416,4.810996563573883,0,10.06711409395973,-1218.0,-219.8668864903147,-9.7286232960316,1446.0,-8.3,4.0,713.8,-5.4,-5.799999999999997,-16.700000000000003,320.0,198900.0,-7.199999999999999,-16.800000000000004,1.4000000000000004,-15.124413992066355,12.628921745402096,13.435221256617723,,94.04335852830582,26.591570342486477,3854.0,-26.5,-3.8999999999999986,-8.5,2.0999999999999996,-2.8999999999999915,-1.3000000000000114,236.0,8600.0,-8.2,2.299999999999997,-2.5999999999999996,-1.3182674199623392,1.139560043274436,2.100935347928875,,-313.9102450186205,-36.32019363851808,-2408.0,18.200000000000003,7.899999999999999,722.3,-7.5,-2.9000000000000057,-15.399999999999991,84.0,190300.0,1.0,-19.1,4.0,-13.806146572104016,11.48936170212766,11.334285908688848,,721.2152736791447,39.1,24.7,59.2,13.8,35.4,11609.0,193.27531614782836,97.3,78.9,1039.0,363600.0,37.9,64.4,7.6,45.76271186440678,47.79661016949152,32.198581560283685,117.92592592592591
QN205,0.0,0.0,0.0,-11,-12,-1,53.271028037383175,0.3115264797507788,0,0.0,-95.0,237.3873252004321,26.937568817070314,312.0,-13.099999999999994,3.3999999999999995,1147.4,-5.699999999999999,11.400000000000006,8.799999999999997,606.0,189900.0,-11.600000000000001,5.799999999999997,-8.799999999999999,-11.910499139414803,12.937669043521026,-11.269644334160462,-11.805066854327933,-69.02752009374262,-72.39471619587653,-964.0,-62.49999999999999,-3.0,10.699999999999996,6.300000000000001,8.0,7.900000000000006,331.0,10900.0,-8.899999999999999,0.09999999999999432,-8.7,-5.922567998039696,1.644554906010434,-7.769764957264961,-8.62997072892125,306.4148452941747,99.33228501294684,1276.0,49.4,6.3999999999999995,1136.7,-12.0,3.4000000000000057,0.8999999999999915,275.0,179000.0,-2.700000000000003,5.700000000000003,-0.09999999999999964,-5.987931141375107,11.293114137510592,-3.4998793768955014,-3.1750961254066823,1791.3483263351775,73.6,3.2,57.6,14.0,34.2,23788.0,728.997956111966,66.6,78.3,994.0,460800.0,43.1,93.5,23.2,41.42857142857143,47.755102040816325,25.512820512820515,96.60098522167488
QN269.01,0.0,0.0,0.0,5,-2,-7,73.03921568627452,11.764705882352942,0,0.0,-304.0,-2530.3377869613178,227.64284588579358,5418.0,-20.900000000000002,-0.7,4819.4,1.5,-1.0,-3.299999999999997,360.0,,-14.8,-1.3999999999999915,-0.5,-7.016388986238795,0.8530794477395318,-0.021635770496632567,47.132352941176485,-2180.1180240601025,26.266482217592056,4737.0,-43.900000000000006,-1.5,-12.699999999999996,11.0,4.099999999999994,-1.5999999999999943,166.0,-198600.0,-15.899999999999999,-5.700000000000003,4.100000000000001,-7.197913691277162,4.700551296678185,-0.427535708080812,13.685821149268968,-350.2197629012153,201.37636366820152,681.0,23.0,0.8,4832.1,-9.5,-5.099999999999994,-1.7000000000000028,194.0,,1.0999999999999979,4.300000000000011,-4.600000000000001,0.1815247050383677,-3.8474718489386532,0.4058999375841794,33.44653179190752,45300.92633127287,48.2,1.7,65.6,31.0,33.9,15215.0,15068.205298825013,91.0,98.1,1179.0,476400.0,44.0,91.8,20.7,14.090343970161625,78.36717778698716,2.533051295610788,44.11764705882353
QN424,0.0,0.0,0.0,2,6,4,93.66197183098592,1.8309859154929577,0,0.0,-17.0,121.78007677943879,17.39715382563395,7554.0,-0.5000000000000001,2.4000000000000057,2510.6,1.3,0.5999999999999908,-2.0999999999999943,860.0,-52600.0,-7.700000000000003,-1.8999999999999915,1.0,11.36573039982131,-5.260916908644184,-1.6858139036599864,7.130356991743131,226.16299973324476,21.263188009108262,3221.0,-0.6000000000000001,4.099999999999994,-1.9000000000000004,0.8,-0.6000000000000032,-1.2000000000000028,640.0,-79900.0,-12.799999999999997,0.29999999999999716,-6.099999999999998,0.9187979453439894,0.1462796435360545,-0.7930977378862654,-6.142355804607458,-104.38292295380597,-3.866034183474312,4333.0,0.09999999999999998,-1.6999999999999886,2512.5,0.5,1.199999999999994,-0.8999999999999915,220.0,27300.0,5.099999999999994,-2.1999999999999886,7.099999999999998,10.44693245447732,-5.407196552180238,-0.892716165773721,13.27271279635059,4739.75790893943,1.1,90.5,4.4,0.3,35.8,29083.0,1509.6863486466948,12.100000000000003,94.0,597.0,533000.0,47.5,92.3,37.9,48.34710743801653,45.04132231404959,5.486238532110092,17.367521367521366
QN622,0.0,0.0,0.0,1,1,0,97.46192893401015,0.0,0,0.0,-22.0,-481.03995823387686,-70.67411708649365,8491.0,1.9000000000000004,-6.0,1962.3,0.7,7.299999999999997,-3.700000000000003,-81.0,2200.0,-20.6,-1.0,-0.3999999999999986,6.438903021928375,-7.052596138972049,-5.3260389036251095,7.0131486500050215,-1171.822457498638,-72.95392731509037,5126.0,-2.5999999999999996,-1.0,-5.199999999999999,1.2,1.3000000000000007,-6.5,169.0,-18800.0,-24.8,-1.5999999999999943,-2.8999999999999986,-3.269050642518394,1.66321744184755,0.2295166519304459,12.368044372875293,690.7824992647611,2.279810228596716,3365.0,4.5,-5.0,1967.5,-0.5,5.9999999999999964,2.799999999999997,-250.0,21000.0,4.199999999999999,0.5999999999999943,2.5,9.70795366444677,-8.7158135808196,-5.555555555555555,-5.354895722870271,4974.545918797719,3.3,95.3,8.7,0.0,41.1,27894.0,1618.665262303566,7.299999999999997,100.0,1206.0,434500.0,45.1,95.0,37.4,59.196102314250915,38.00243605359318,8.429487179487179,19.58847736625514
QN671,0.0,0.0,0.0,1,5,4,98.77750611246944,0.4889975550122249,0,0.0,-33.0,1505.8597586259584,8.729621789135763,11593.0,-19.599999999999994,0.0,2383.8,17.4,-2.799999999999983,0.5,948.0,77300.0,1.7999999999999972,-4.8999999999999915,9.0,-8.311180459238713,8.410386808445061,1.4490016189962232,-7.224120089538928,109.12027236419817,-48.01291984024783,2549.0,-16.5,1.4,-2.799999999999999,4.699999999999999,-4.599999999999994,-3.9000000000000057,634.0,-11100.0,0.5999999999999979,-1.5,10.600000000000001,2.659673399546186,-3.2982430036330257,1.7504167658966425,2.089065113017199,1396.7394862617602,56.742541629383595,9044.0,-3.0999999999999943,-1.4,2386.6,12.7,1.8000000000000114,4.400000000000006,314.0,88400.0,1.1999999999999993,-3.3999999999999915,-1.6000000000000014,-10.9708538587849,11.708629812078087,-0.3014151469004194,-9.313185202556127,8943.497522969818,89.0,0.0,10.2,8.8,48.2,31549.0,3814.8447218524257,10.899999999999991,98.7,1288.0,545900.0,24.1,98.6,30.5,54.045307443365694,34.84358144552319,5.2941176470588225,33.992015968063875
QN749,0.0,0.0,0.0,0,0,0,92.37588652482269,0.0,0,0.0,-1.0,-516.2478547808732,11.162115779045962,24027.0,-3.4000000000000057,0.0,1495.7,7.199999999999999,7.499999999999993,-0.7999999999999972,,,-0.19999999999999574,-7.5,19.10000000000001,-19.589046975256977,11.968497178051031,-9.724512743628189,39.16307058870105,-173.01279457521196,-75.34428150856002,-1948.0,-7.5,0.0,-3.3000000000000007,7.900000000000002,6.100000000000001,1.4000000000000057,,,6.400000000000006,-3.200000000000003,1.4000000000000057,-10.107545908536821,11.06543195312807,-4.748831092928112,15.447438224207723,-343.2350602056613,86.50639728760598,25975.0,4.099999999999994,0.0,1499.0,-0.7000000000000028,1.3999999999999915,-2.200000000000003,1708.0,,-6.600000000000001,-4.299999999999997,17.700000000000003,-9.481501066720156,0.9030652249229618,-4.975681650700076,23.71563236449333,4715.9939166469,78.9,0.0,9.3,12.7,44.6,66919.0,1621.2973169064196,9.600000000000001,92.1,,,36.3,94.9,69.1,51.29251700680272,31.564625850340136,16.681034482758623,46.657824933687
QN797.02,0.0,0.0,0.0,113,22,7,92.98245614035088,8.771929824561404,0,0.0,296.0,2882.422064007742,438.9299785719213,1923.0,-11.700000000000001,-2.6,4978.4,19.0,-0.29999999999999716,0.29999999999999716,239.0,184900.0,9.299999999999997,0.30000000000001137,-6.099999999999998,0.5956670523849326,-1.7961293652395085,0.03972948460112713,-7.046376683529578,1493.0531554572462,58.754406580493196,2431.0,-22.3,-2.9,-16.5,25.39999999999999,-2.5999999999999943,8.199999999999989,172.0,163600.0,-1.0,-4.799999999999997,-2.6999999999999993,1.6431387303093317,-2.1529561229886767,1.1972025579620507,-4.5882879427183205,1389.3689085504957,380.1755719914281,-508.0,10.6,0.3,4994.9,-6.3999999999999915,2.299999999999997,-7.8999999999999915,67.0,21300.0,10.299999999999997,5.1000000000000085,-3.3999999999999986,-1.047471677924399,0.35682675774916817,-1.1574730733609235,-2.4580887408112577,14419.022603165826,24.8,3.1,27.6,58.7,39.8,16531.0,5740.651137070575,95.0,90.4,1114.0,309100.0,25.0,93.6,23.4,34.95575221238938,46.607669616519175,3.4493670886075956,22.51758087201125
QN954,0.8130081300813008,0.8130081300813008,0.0,-2,1,3,78.40375586854461,0.5868544600938967,0.34843205574912894,0.0,93.0,1802.7036838342692,363.0186799748735,1578.0,1.1000000000000014,-0.29999999999999716,5771.0,-0.1999999999999993,-13.300000000000011,0.5,415.0,-2000.0,-3.3999999999999986,2.200000000000003,7.099999999999998,16.249173272178034,-10.264390478261156,0.4140666029831981,-18.19596403639939,903.2102993231492,163.5442517292945,1398.0,-4.599999999999998,-8.899999999999999,-4.100000000000001,0.6000000000000005,0.3999999999999915,0.7999999999999972,-107.0,2000.0,0.8999999999999986,1.7000000000000028,4.5,12.67602289346938,-4.192141665799895,-0.5470475225367875,-13.157500461787908,899.49338451112,199.47442824557902,180.0,5.699999999999999,8.600000000000001,5775.1,-0.7999999999999998,-13.700000000000003,-0.29999999999999716,522.0,-4000.0,-4.299999999999997,0.5,2.599999999999998,3.573150378708654,-6.072248812461261,0.9611141255199855,-5.038463574611482,5374.658818194546,21.7,65.3,22.0,4.6,32.1,22762.0,2121.119386064791,70.10000000000001,83.0,1133.0,376700.0,44.6,85.2,17.3,38.33435394978567,50.88793631353337,1.1552346570397114,28.17891373801917
QN998.02,0.0,0.0,0.0,0,14,14,67.54966887417218,0.0,0,0.0,48.0,3911.633774330423,454.5501933923424,-736.0,-16.0,12.0,6010.8,2.8,0.20000000000000284,2.6000000000000085,516.0,-121000.0,8.2,7.700000000000003,13.899999999999999,-2.401615510846625,2.5216389557184655,-0.813416544257878,2.094895512161699,2304.0273564153085,285.65769034289406,4178.0,-21.200000000000003,1.0999999999999943,3.8000000000000007,0.7,-3.5,1.5,156.0,-88400.0,0.40000000000000213,3.4000000000000057,-3.299999999999997,-2.935845823470295,2.3246003064637506,-0.8726489047716219,-2.980905233380483,1607.6064179151144,168.89250304944835,-4914.0,5.200000000000003,10.900000000000006,6007.0,2.0999999999999996,3.700000000000003,1.1000000000000085,360.0,-32600.0,7.799999999999997,4.299999999999997,17.199999999999996,0.53423031262367,0.19703864925471493,0.05923236051374392,5.075800745542182,8659.38969338713,46.1,49.2,18.2,1.0,50.8,22063.0,5869.535754125876,94.0,85.6,720.0,425900.0,16.2,86.8,26.4,40.90577063550037,44.338933528122716,2.685337726523888,12.857142857142858
QN1277,0.0,0.0,0.0,1,0,-1,95.7990115321252,0.4942339373970346,0,0.0,-123.0,63.759663574010574,40.3186107894478,-6709.0,-2.5999999999999943,9.700000000000001,3222.8,-4.799999999999999,-2.8,-10.799999999999997,,-19600.0,-2.3000000000000007,0.5999999999999943,-1.6999999999999957,5.282691883877952,0.6717688778474518,2.1306818181818183,-5.528030206968452,235.3481699570093,16.87755800488526,-17827.0,-8.900000000000006,5.8,0.8999999999999995,1.1000000000000014,5.4,-6.900000000000006,84.0,-11500.0,5.599999999999998,-4.0,4.5,-6.668117449735668,5.897751640092569,1.5914384528514962,2.734367784243098,-171.58850638299873,23.441052784562544,11118.0,6.300000000000011,3.9000000000000004,3221.9,-5.9,-8.2,-3.8999999999999915,,-8100.0,-7.899999999999999,4.599999999999994,-6.199999999999996,11.95080933361362,-5.225982762245117,0.5392433653303219,-8.26239799121155,2961.073787745955,79.5,0.7,3.2,17.4,46.2,58560.0,1075.4755017557347,4.1,99.0,1861.0,885600.0,31.3,95.5,59.4,57.04125177809388,31.86344238975818,1.1160714285714286,16.895261845386532
QN254,3.923444976076555,3.923444976076555,0.0,21,21,0,84.5489443378119,6.429942418426104,0.6698564593301436,0.0,91.0,3527.090252662205,383.34522122475573,2450.0,1.6,-17.799999999999997,10052.3,11.200000000000001,-3.9000000000000057,-1.2000000000000028,267.0,-26700.0,-5.299999999999997,-2.799999999999997,-0.5999999999999996,-4.766933342344544,0.862753546054357,-1.8591480602000767,-1.9180701650643357,7599.34768468913,571.8756578926696,-3083.0,-2.6999999999999997,-23.099999999999994,22.2,3.3999999999999995,1.5999999999999943,-4.099999999999994,-1.0,-19200.0,1.1000000000000014,3.299999999999997,3.8999999999999986,-16.213728412378362,11.60471640220917,-2.02001284320156,3.338351707633553,-4072.257432026925,-188.53043666791382,5533.0,4.3,5.299999999999997,10030.1,7.800000000000001,-5.5,2.8999999999999915,268.0,-7500.0,-6.399999999999999,-6.099999999999994,-4.499999999999998,11.446795070033819,-10.741962856154814,0.16086478300148332,-5.256421872697889,12295.326644692397,2.9,73.6,18.7,1.7,27.4,15954.0,4655.13069872522,83.0,92.3,697.0,395800.0,46.0,89.3,13.5,43.761140819964346,50.401069518716575,2.953138815207781,13.20773930753564
QN306,0.0,0.0,0.0,-4,4,8,82.77227722772277,1.2871287128712872,0.19782393669634027,0.0,-142.0,90.39179989496643,-2.2411190056604937,6864.0,0.9000000000000004,1.7999999999999972,4822.1,1.2999999999999998,-8.29999999999999,4.200000000000003,-211.0,-2000.0,-16.700000000000003,2.8000000000000114,1.8999999999999986,-8.149046363052719,9.665540721734068,-1.3797297297297297,-2.626375965981344,-412.365897041499,-54.533895804401254,5574.0,-2.7,-0.6000000000000085,2.0,1.2000000000000002,-2.6000000000000014,-1.5999999999999943,33.0,-36900.0,-15.399999999999999,5.0,3.0,-7.5012964278541645,7.461339472256448,-0.7082798459563544,-1.5195738672827588,502.75769693646544,52.29277679874076,1290.0,3.6000000000000005,2.4000000000000057,4820.1,0.09999999999999964,-5.699999999999989,5.799999999999997,-244.0,34900.0,-1.3000000000000043,-2.1999999999999886,-1.1000000000000014,-0.6477499351985543,2.20420124947762,-0.6714498837733753,-1.1068020986985854,3516.3157198810413,6.0,83.7,5.9,2.0,29.5,20891.0,1054.0729723289037,50.199999999999996,89.1,1690.0,419100.0,59.0,85.1,23.1,61.05320899616017,35.106966538672516,3.25,14.968553459119496
QN357,0.0,0.0,0.0,1,8,7,94.95073891625616,0.3694581280788177,0,0.0,-1175.0,-1050.4879883155036,165.7746825414829,3197.0,3.1999999999999993,-1.2999999999999972,3895.2,4.800000000000001,16.30000000000001,-22.700000000000003,121.0,13100.0,-13.0,3.5,-1.3999999999999986,-11.998540957650984,11.367723789817383,-0.3445516252308174,11.250453617090198,-1067.9379548988172,-80.26984628324408,3348.0,-8.9,-6.199999999999999,0.10000000000000142,-0.6999999999999993,10.200000000000003,-2.5,143.0,-69400.0,-16.4,4.0,4.400000000000002,1.363419781782035,-5.036493559730992,4.27349601186171,2.993767802186582,17.449966583313653,246.04452882472697,-151.0,12.1,4.900000000000002,3895.1,5.5,6.1000000000000085,-20.200000000000003,-22.0,82500.0,3.3999999999999986,-0.5,-5.800000000000001,-13.36196073943302,16.404217349548375,-4.618047637092527,8.256685814903616,7925.774822141217,24.5,36.0,44.8,10.0,40.7,18290.0,2528.5001579221976,48.3,90.5,1196.0,542500.0,38.9,87.7,17.9,40.54197662061637,47.87460148777896,3.7513873473917876,20.694626474442988
QN737,0.0,0.0,0.0,-5,78,83,74.35897435897436,9.82905982905983,0.42735042735042733,2.1367521367521367,-258.0,284.63403179362103,28.463403179362103,17390.0,2.8999999999999915,-0.30000000000000004,1924.6,-0.8000000000000007,2.799999999999983,-3.3000000000000114,263.0,172000.0,0.8000000000000007,-4.099999999999994,0.20000000000000284,-0.6562301437827927,1.2762197186742554,0.5469489996094516,-43.2758960369781,-569.2680635872421,56.92680635872421,13964.0,2.8999999999999915,-0.8,0.7999999999999989,-8.2,1.9999999999999858,-8.600000000000009,224.0,31700.0,-2.1999999999999993,-3.799999999999997,-4.799999999999997,9.210431016375868,-8.03638036054437,3.0284906454013507,-13.007938962779676,853.9020953808631,-28.463403179362103,3426.0,0.0,0.5,1923.8,7.399999999999999,0.7999999999999972,5.299999999999997,39.0,140300.0,3.0,-0.29999999999999716,5.0,-9.86666116015866,9.312600079218626,-2.481541645791899,-30.26795707419842,8885.32569249088,67.2,0.9,8.4,23.5,43.7,49584.0,5654.729431633277,83.60000000000001,93.4,1423.0,526100.0,15.5,89.8,69.8,25.38314176245211,64.46360153256705,6.552748885586923,59.0188679245283
QN739,0.0,0.0,0.0,98,1,3,88.28125,8.59375,0,0.0,-210.0,3852.880338769388,807.8620065161631,10656.0,-15.299999999999997,4.1,5958.8,9.3,4.900000000000006,0.10000000000000853,157.0,105700.0,11.399999999999999,-2.299999999999997,6.299999999999997,1.556255658285238,4.366755307593472,-0.008948763326652731,-0.6919174902665439,1398.2227035856667,213.06250721305514,167.0,-13.600000000000001,3.6,4.300000000000001,1.5,1.700000000000017,1.4000000000000057,91.0,64500.0,9.3,3.5,-7.300000000000004,-7.368538465877201,7.985753406917716,0.3461819659943104,4.464978030498838,2454.657635183721,594.799499303108,10489.0,-1.6999999999999957,0.5,5954.5,7.800000000000001,3.1999999999999886,-1.2999999999999972,66.0,41200.0,2.099999999999998,-5.799999999999997,13.600000000000001,8.924794124162439,-3.6189980993242443,-0.3551307293209631,-5.1568955207653815,22637.891391386947,76.0,0.9,9.2,17.2,45.0,51850.0,11989.204832967871,93.6,97.6,1658.0,292500.0,11.8,85.1,65.7,25.8897418004187,60.118632240055824,2.176436448055717,20.3099730458221
QN741,0.0,0.0,0.0,0,1,1,91.54929577464789,1.408450704225352,0,0.0,-8.0,1221.6831303012332,349.0523229432092,14086.0,-11.0,3.1,3046.0,3.3999999999999986,3.5999999999999943,3.4000000000000057,579.0,2300.0,-3.1999999999999993,3.0999999999999943,8.399999999999999,7.604341637490808,-7.9404205371056165,-0.016486015311150126,-16.630861716055982,959.8938880938294,255.97170349168846,5839.0,-16.499999999999993,-0.3,3.8000000000000007,7.099999999999998,4.400000000000006,1.2000000000000028,244.0,-8100.0,-1.1999999999999993,4.799999999999997,5.0,10.118228654814018,-5.764912594180885,0.6692701319687586,-16.1476749368593,261.78924220740373,93.08061945152076,8247.0,5.499999999999993,3.4000000000000004,3042.2,-3.6999999999999993,-0.8000000000000114,2.200000000000003,335.0,10400.0,-2.0,-1.7000000000000028,3.3999999999999986,-2.51388701732321,-2.1755079429247317,-0.6857561472799087,-0.4831867791966822,16539.262568792394,78.6,0.6,7.0,17.8,41.0,37021.0,9337.149638730845,86.7,92.3,1066.0,307200.0,19.3,88.0,56.1,18.60805860805861,69.45054945054945,3.6392405063291138,44.92125984251968
