ITZ_GEOID,pop_density,percent_non_hispanic_or_latino_white_alone,percent_non_hispanic_black_alone,percent_hispanic_any_race,percent_non_hispanic_asian_alone,median_age,per_capita_income,resid_unit_density,percent_multi_family_units,percent_occupied_housing_units,median_gross_rent,median_home_value,percent_households_with_people_under_18,percent_of_households_in_same_house_year_ago,percent_bachelor_degree_or_higher,percent_car_commuters,percent_public_transport_commuters,percent_public_transport_trips_under_45_min,percent_car_trips_under_45_min
BK139,257555.42234510384,62.0,7.2,18.8,8.7,32.6,56346.0,115583.41930704053,90.0,86.1,2012.0,1160700.0,26.9,89.1,66.4,10.706450197455025,74.4186046511628,3.803066037735849,71.9672131147541
BK140,139568.64779409714,81.1,1.4,7.1,10.4,39.4,34439.0,58870.18793210732,73.0,94.6,1232.0,789900.0,28.2,92.5,39.2,41.06280193236715,48.55072463768116,7.8606965174129355,46.61764705882352
BK141,220178.7299031523,57.2,3.5,21.3,11.1,35.1,57116.0,103422.20991019563,88.3,91.5,1787.0,879500.0,27.1,85.1,73.1,12.3767258382643,66.42011834319527,2.8804751299183367,37.091633466135455
BK142,170514.00776251158,68.1,0.7,19.9,9.6,35.9,31640.0,74306.07293159574,91.9,94.5,1425.0,790500.0,25.9,87.0,43.9,24.04406999351912,59.2352559948153,2.385120350109409,38.760107816711596
BK143,176508.74015189084,38.4,2.1,46.6,7.9,34.8,43376.0,77820.4779664332,89.0,89.7,1833.0,872800.0,20.3,82.6,60.1,16.83833407971339,58.39677563815495,3.7346625766871164,41.38297872340426
BK145,222022.12419904338,48.9,2.6,39.1,5.8,31.2,35759.0,90641.38196721539,90.60000000000001,95.9,1586.0,719700.0,19.6,79.9,49.1,11.78747361013371,66.95988740323716,2.443510246978455,54.23880597014925
BK147,225368.50295154445,52.4,5.0,35.8,3.9,33.6,42656.0,95306.07924199206,89.5,90.2,1727.0,925500.0,30.6,84.6,53.5,16.424751718869366,61.268143621084796,3.117206982543641,67.02325581395348
BK148,107833.47864993197,89.5,0.0,0.6,6.9,45.7,36033.0,42504.2956234212,52.3,93.7,1519.0,859800.0,34.8,95.6,33.0,49.40944881889764,37.99212598425197,20.155440414507773,44.7011952191235
BK149,253181.38669290373,64.8,2.7,22.7,5.6,35.5,53675.0,106384.95488317232,78.2,92.6,1962.0,929600.0,31.8,87.6,65.9,15.024992649220817,67.68597471331961,1.264118158123371,22.211350293542075
BK150,119890.15235120611,75.3,0.1,7.8,16.7,45.2,36936.0,51358.45800115554,62.800000000000004,90.1,1375.0,730700.0,25.8,95.9,36.4,41.116005873715125,46.69603524229075,4.433962264150944,59.249999999999986
BK151,298166.46786581405,65.4,4.8,17.5,4.3,35.5,72616.0,121040.01439717162,88.4,97.7,2203.0,1212900.0,36.0,86.0,78.3,13.14655172413793,65.90517241379311,3.172007848266841,56.557377049180324
BK153,196426.68317607118,68.9,4.8,13.7,10.1,38.3,71374.0,88628.06280231326,84.8,91.4,2128.0,1176100.0,23.4,79.1,82.1,11.290322580645162,65.26054590570719,5.551330798479088,79.83516483516485
BK154,0.0,,,,,,,0.0,,,,,,,,,,,
BK155,265276.4984919408,81.5,4.7,5.4,3.9,35.9,82363.0,118036.53308711358,84.6,93.4,2126.0,1176900.0,32.6,82.5,86.0,10.5,54.6,4.148351648351649,58.71428571428572
BK157,269888.5247948287,72.9,3.8,8.0,10.3,35.6,76404.0,137515.853867589,90.5,94.0,2129.0,834500.0,24.9,83.0,87.0,7.277335264301231,65.85807385952208,3.1390874106652014,73.73134328358208
BK159,219917.7213153942,82.7,4.1,4.3,3.9,38.0,86385.0,122853.54851238511,91.6,86.0,2122.0,904200.0,20.4,76.5,83.7,5.360501567398119,68.99686520376176,2.825988187187642,109.35672514619883
BK160,165915.37019303758,55.3,2.5,24.7,15.3,40.2,32221.0,78403.22707793326,89.9,88.3,1341.0,555800.0,22.4,91.2,38.8,27.30030333670374,58.24064711830131,2.7083333333333335,29.166666666666668
BK161,191144.12350861132,65.5,10.7,12.5,5.4,33.8,65600.0,89759.250341648,94.9,90.9,2121.0,1081000.0,23.1,84.6,77.0,7.389428263214671,70.11866235167206,5.6230769230769235,63.7956204379562
BK162,101371.45210011033,74.1,1.2,10.2,12.3,43.3,39989.0,50618.887729989154,80.9,94.5,1566.0,582700.0,25.3,88.8,52.1,31.821862348178136,53.522267206477736,3.7216338880484114,40.78880407124682
BK278,232151.98883439673,48.6,1.4,9.1,38.2,36.9,23910.0,81162.64273031495,91.89999999999999,99.2,1350.0,678100.0,33.6,95.6,28.4,12.967032967032967,75.23809523809524,2.6387536514118795,88.87005649717513
BK279,269689.3886057192,9.2,79.4,7.8,0.4,33.1,28486.0,119389.23883063141,92.10000000000001,84.4,1146.0,730400.0,23.9,88.7,31.7,15.887353878852284,68.33156216790648,2.76049766718507,53.84615384615385
BK280,122842.52576868812,40.7,2.3,11.3,44.8,38.1,28359.0,50213.54144566423,72.9,89.4,1195.0,595100.0,32.7,86.9,31.1,32.394366197183096,52.8809218950064,4.334140435835351,34.66403162055336
BK281,318919.84697461117,7.5,53.2,34.2,2.7,28.9,15445.0,122037.6905054994,96.8,93.4,753.0,491700.0,34.8,89.9,15.4,10.267062314540059,81.54302670623146,2.8893740902474523,
BK820,354861.3535091675,4.1,80.0,10.9,1.3,31.9,29862.0,152838.83566122546,98.0,86.1,1211.0,400000.0,39.5,93.4,14.3,14.992993928070995,75.52545539467539,2.0531849103277673,49.62616822429906
BK822,473936.25379913044,5.6,81.2,10.2,2.0,35.4,21875.0,198978.4512540807,97.69999999999999,89.8,1205.0,503800.0,34.3,95.1,24.0,8.456098998232175,82.734236888627,1.1075498575498575,36.062717770034844
BK824,219000.36076247672,2.5,81.7,9.9,2.4,31.9,21979.0,95162.96345904458,86.6,80.7,1300.0,432100.0,41.2,94.9,19.7,18.125352907961602,73.68718238283455,2.6743295019157087,36.292834890965736
BK826,274705.6814587476,6.3,84.8,6.4,0.4,38.0,24108.0,116132.21880995666,77.8,91.0,1157.0,389300.0,27.9,96.6,22.0,23.27882960413081,67.08261617900172,2.0012828736369466,30.499075785582257
BK828,284081.6051794522,3.0,82.3,11.9,1.1,32.8,19442.0,105457.13759382324,91.2,83.6,1173.0,391700.0,45.8,93.9,26.5,15.073115860517435,77.72778402699663,1.6136034732272069,49.96268656716418
BK830,341131.43749466236,1.5,83.5,8.9,3.4,34.6,21028.0,128877.80343817113,90.5,92.5,1238.0,440700.0,37.7,96.9,28.7,20.42079207920792,71.47277227722772,1.861471861471862,28.696969696969692
BK832,178376.7111083176,2.6,93.9,2.2,0.8,40.3,23941.0,59754.71914407987,47.2,93.4,1369.0,384800.0,36.4,93.0,26.7,39.90783410138249,58.986175115207374,5.25,42.93302540415704
BK834,130198.25924302777,4.1,91.1,1.2,0.4,44.4,26373.0,50746.56561047146,28.5,93.4,1181.0,376000.0,26.5,100.0,27.0,40.05763688760807,49.56772334293948,6.337209302325581,61.58273381294964
BK836,109036.57146280393,1.1,94.6,1.0,0.8,42.6,28437.0,42239.39254865378,64.89999999999999,91.2,1348.0,435500.0,33.2,90.6,22.7,37.91512915129151,58.30258302583026,4.477848101265822,28.978102189781023
BK838,150811.57806115114,4.4,92.0,3.2,0.3,43.8,26449.0,51646.03421418643,24.800000000000004,98.9,1277.0,413300.0,31.2,98.1,26.2,40.433553251649386,53.53440150801131,5.862676056338027,35.827505827505824
BK840,156467.45826462374,4.5,83.6,10.2,0.9,36.9,23261.0,54497.76762372211,53.300000000000004,94.9,1178.0,407600.0,30.1,100.0,17.6,30.621572212065814,58.318098720292504,4.200626959247649,51.64179104477612
BK846,114406.54198989192,4.0,88.2,6.0,0.0,42.8,27836.0,48671.25769400487,62.7,91.2,1254.0,400400.0,26.5,94.9,23.3,36.71497584541063,59.05797101449275,6.482617586912064,26.94078947368421
BK848,116718.23268981259,0.1,95.6,1.5,2.3,43.5,24412.0,48065.05356911129,44.800000000000004,89.4,1215.0,432100.0,26.4,99.5,27.9,35.0,57.285714285714285,7.306733167082293,48.734693877551024
BK850,117305.65590047203,0.8,94.7,3.6,0.0,38.6,26129.0,38332.74923143597,38.3,90.7,1644.0,409100.0,29.6,98.0,23.5,31.39377537212449,61.163734776725306,4.446902654867257,56.8103448275862
BK852,214.20290972736862,0.0,100.0,0.0,0.0,,,214.20290972736862,0.0,100.0,,,0.0,100.0,0.0,100.0,0.0,,
BK854,170717.70928871317,0.4,83.8,10.1,0.1,36.5,22045.0,65210.486408029516,60.800000000000004,91.8,1213.0,435800.0,38.0,91.6,22.0,35.908596300326444,59.19477693144722,8.768382352941176,48.121212121212125
BK856,215351.48483187438,1.2,87.3,9.2,0.8,43.2,25622.0,109575.50346675397,82.5,89.5,1194.0,433200.0,24.1,92.0,22.2,19.74327628361858,77.01711491442543,3.642857142857143,21.51702786377709
BK858,205807.20588171243,0.5,91.4,5.1,3.0,37.6,21050.0,75726.08398233855,62.3,89.9,1261.0,377300.0,38.4,93.1,18.8,39.67181467181467,56.46718146718147,6.188034188034187,28.90510948905109
BK860,229362.68455963852,0.0,83.8,12.7,1.6,40.1,21738.0,84264.51187460574,72.0,91.1,1170.0,423900.0,37.0,98.2,16.7,30.60718711276332,58.11648079306072,3.646055437100214,33.46153846153846
BK862,222732.84628610674,4.4,94.4,0.6,0.0,33.6,25155.0,94546.25302696461,84.9,83.5,1146.0,438800.0,34.4,97.0,23.9,17.686567164179106,73.2089552238806,3.0988786952089704,71.81434599156118
BK864,158242.91151026718,0.5,92.5,7.0,0.0,40.3,21441.0,56540.56686387393,67.2,91.5,1168.0,448100.0,37.3,94.4,19.6,32.54504504504504,63.73873873873874,7.4734982332155475,48.23529411764706
BK866,205825.23895665832,0.6,94.3,3.3,0.9,38.5,27053.0,96001.34767240062,71.0,86.7,1197.0,408100.0,31.5,92.1,29.0,30.88012139605463,58.649468892261,5.523932729624838,34.34889434889435
BK868,210617.01216337128,6.2,77.7,12.7,1.2,38.9,20924.0,83790.55021370655,93.0,88.7,1268.0,538000.0,28.5,91.6,17.5,18.441403926234383,70.49375371802499,2.5822784810126582,58.35483870967741
BK1182.01,252262.5163529083,3.6,17.7,70.0,6.2,30.8,17242.0,85336.61086617627,81.7,87.0,1144.0,475800.0,46.8,88.8,15.1,28.691660290742156,66.79418515684775,5.349369988545246,46.82666666666667
BK1182.02,265450.6280927638,6.0,14.9,74.1,3.7,32.2,21600.0,93764.85004059465,89.3,87.2,1389.0,382600.0,46.0,95.0,12.2,22.090261282660332,70.07125890736341,4.485875706214689,64.55197132616487
BK1184,287028.5074328605,3.8,14.4,68.2,11.4,30.7,14529.0,93960.4757177287,81.4,81.3,1403.0,411200.0,47.7,92.1,14.3,21.050365906155832,70.08179078777442,2.38943488943489,34.41717791411043
BK1186,200748.6846973597,3.2,24.5,59.4,11.5,32.8,15686.0,81183.32459020824,85.0,71.6,1299.0,404100.0,40.0,94.8,10.9,24.293193717277486,73.82198952879581,7.2340425531914905,66.8103448275862
BK1188,285619.49314758606,2.4,50.1,31.3,14.4,33.5,14465.0,93457.51299447705,90.2,89.0,1216.0,482400.0,33.2,95.1,13.6,18.423799582463467,78.75782881002088,2.3525513585155733,46.657223796033996
BK1192,155796.32484802124,2.9,47.2,40.5,6.8,30.6,16480.0,63862.67216162389,90.0,77.4,1284.0,458700.0,34.8,89.7,16.9,30.721003134796238,63.557993730407524,6.633785450061652,46.14795918367347
BK1194,233129.065736367,2.3,66.6,29.6,1.2,26.4,14642.0,88895.17405603893,83.6,77.6,1260.0,396000.0,52.9,96.8,17.0,23.170731707317074,70.73170731707317,4.730603448275862,60.88815789473684
BK1196,182706.3951682787,2.2,51.6,23.0,19.1,35.7,17247.0,74971.77660662598,85.5,87.2,1112.0,419900.0,38.5,95.6,11.0,28.11284046692607,62.2568093385214,3.234375,27.785467128027683
BK1200,166611.82410654626,2.1,56.1,22.3,19.6,32.9,14565.0,56562.21153144982,90.5,82.9,1191.0,390300.0,44.8,90.5,10.8,16.714285714285715,73.14285714285714,6.484374999999999,145.47008547008548
BK1208,197121.06642534712,1.5,84.1,10.8,2.1,34.7,17595.0,84919.51488869602,92.30000000000001,82.8,1136.0,440700.0,38.3,93.5,16.9,20.308924485125857,72.56864988558353,1.7895151754040208,17.042253521126764
BK1210,278443.3979194859,1.2,46.1,51.0,0.0,32.2,11267.0,106367.11953238964,100.0,95.3,533.0,,40.4,93.4,6.5,17.579505300353357,75.97173144876325,4.848837209302325,92.46231155778895
BK1214,291432.7132578098,0.5,62.6,36.0,0.0,26.5,11242.0,103911.44702312966,100.0,100.0,498.0,,48.5,95.6,4.9,22.92171105730428,68.52300242130751,5.2885747938751475,62.852112676056336
BK1220,57967.52471430057,0.0,78.2,18.5,0.6,31.3,26680.0,23234.145938342393,95.0,92.0,1240.0,572000.0,42.1,93.8,22.6,40.65161051462421,55.34987041836357,3.250836120401338,13.02367941712204
BK546,263874.1952631559,79.4,4.0,8.5,6.1,37.8,26629.0,117667.99179154051,87.60000000000001,91.9,1252.0,651800.0,29.4,89.4,48.5,33.37264150943396,48.2311320754717,4.669926650366749,29.13427561837456
BK1202,141920.03672484256,7.9,34.4,24.5,28.4,33.0,14610.0,41000.68454439208,63.800000000000004,89.4,1439.0,407100.0,53.6,92.1,15.3,34.09915356711004,58.16203143893591,5.3222453222453225,52.4468085106383
BK726,84455.19480779633,2.8,87.3,9.9,0.0,42.0,30016.0,29455.656178911828,22.6,91.4,1274.0,442600.0,26.3,98.3,32.0,37.10021321961621,61.08742004264392,2.268760907504363,21.666666666666668
BK46,48027.21188751936,83.0,0.5,6.7,8.6,44.8,55015.0,20208.759561041406,22.200000000000003,89.2,1153.0,978200.0,32.5,92.2,55.6,39.50617283950617,44.44444444444444,10.714285714285714,75.49107142857144
BK610.02,204654.4422483437,100.0,0.0,0.0,0.0,45.9,51951.0,110123.81214739975,96.9,86.9,1244.0,694700.0,26.1,93.9,61.4,40.883720930232556,46.97674418604651,1.6336633663366336,11.91126279863481
BK616,23097.142541027555,92.4,4.2,2.8,0.7,55.3,42030.0,8287.540722238567,22.000000000000007,87.3,1396.0,996900.0,30.6,86.7,50.6,53.62595419847328,29.389312977099237,9.220779220779221,52.13523131672598
BK672,105268.70498271803,10.2,73.5,13.8,2.4,39.3,23003.0,30332.70783246159,46.7,91.4,1329.0,433300.0,54.1,98.8,23.7,43.17548746518106,52.78551532033426,8.62796833773087,45.806451612903224
BK674,116053.55585668971,15.6,60.6,13.8,5.5,43.6,27314.0,37546.73865951725,38.400000000000006,98.0,1614.0,447800.0,35.2,89.7,28.3,33.60406091370558,60.30456852791878,3.6026936026936025,44.71299093655589
BK676,147699.46714653497,9.6,74.6,12.1,3.3,37.9,28592.0,43783.33172448878,28.39999999999999,98.1,1792.0,444900.0,28.7,96.1,35.4,35.787511649580615,49.39422180801491,5.056603773584905,35.62500000000001
BK678,160401.1869800067,14.3,82.8,2.5,0.0,44.0,32454.0,64885.74459183153,59.7,88.1,1573.0,469800.0,29.1,91.8,31.5,49.46969696969697,47.196969696969695,3.418940609951846,17.62633996937213
BK510.02,486682.2050219777,10.9,60.8,21.4,3.2,34.7,23599.0,191113.99953455478,96.9,95.9,1239.0,1030400.0,34.8,92.2,27.5,10.486577181208053,80.62080536912751,2.023933402705515,41.96
BK516.01,513229.7194630993,4.7,66.5,23.9,4.4,31.3,18810.0,187556.56836334482,94.69999999999999,95.8,1293.0,,29.9,96.7,24.7,19.766505636070853,73.42995169082126,2.066885964912281,31.42566191446029
BK516.02,504051.97218030214,6.8,72.0,17.4,1.9,32.9,18110.0,170067.27733347597,97.3,91.2,1289.0,,44.2,88.1,24.3,23.768613974799543,59.62199312714777,2.910662824207493,30.746987951807228
BK610.03,262366.17467323446,29.5,0.0,32.0,34.5,32.9,16394.0,82090.85980755324,71.5,88.3,1292.0,667700.0,36.4,94.1,24.1,20.303867403314918,63.53591160220994,7.695652173913044,77.68707482993196
BK610.04,292783.1145344076,87.5,0.0,4.5,4.1,48.5,22068.0,157479.28686228237,93.2,88.4,991.0,541700.0,20.9,89.0,44.9,27.89855072463768,51.22282608695652,0.9991158267020336,15.535714285714286
BK696.01,93285.60603279619,41.7,41.1,13.2,2.6,36.6,27421.0,37290.68544189808,90.30000000000001,96.3,1478.0,590100.0,41.0,89.0,35.2,46.60529344073648,43.037974683544306,0.9893048128342246,12.098765432098762
BK696.02,98822.50385847299,55.0,21.0,14.8,7.5,40.8,36297.0,36350.664603844765,64.8,94.8,1359.0,567500.0,37.7,95.4,36.7,74.01439835447377,20.123414466918067,3.7137989778534926,5.840666975451597
BK796.01,450645.33144352416,20.7,62.8,11.7,1.3,35.0,28655.0,194512.64306140863,94.10000000000001,95.4,1250.0,867900.0,21.0,90.5,33.9,11.488673139158577,81.1084142394822,2.0149625935162097,65.98591549295774
BK796.02,388315.3601595456,7.8,73.1,16.4,0.5,34.1,18891.0,165213.43454837342,96.0,85.7,1197.0,299200.0,32.3,95.8,25.0,15.373563218390805,75.81417624521073,2.7668982943777634,44.0809968847352
BK798.01,264615.5645317048,25.1,54.1,14.1,3.4,37.1,37763.0,117533.13656740716,79.1,94.8,1271.0,850000.0,26.7,89.0,49.8,16.335791264889394,70.90187180941577,4.52,34.30555555555556
BK798.02,588022.0681335485,17.0,59.7,15.9,4.8,35.4,26555.0,249233.92769109103,96.8,92.9,1288.0,,24.3,92.2,33.6,7.606973058637084,79.3026941362916,2.4820143884892087,62.83333333333334
BK1058.01,152971.12589649443,25.9,52.8,20.1,0.0,50.9,18801.0,87648.60046293304,100.0,99.1,718.0,,20.9,94.6,21.3,30.147432638535843,63.9552618200305,1.3434022257551668,18.010118043844855
BK9901,,,,,,,,,,,,,,,,,,,
BK163,192893.44710648095,58.8,23.2,5.8,6.7,36.7,54099.0,87822.35754893435,94.60000000000001,93.8,1652.0,840000.0,23.6,84.7,67.8,10.683974038941587,67.2491263105342,4.3058648849294725,65.70093457943925
BK164,8551.564126455653,70.3,10.6,6.9,4.6,21.3,29385.0,3385.556144700897,69.30000000000001,73.7,3028.0,,74.1,45.5,70.2,66.66666666666667,12.941176470588236,64.24242424242425,110.70588235294116
BK165,324368.57178134687,76.5,1.8,8.2,7.6,36.0,107199.0,144779.56540801172,88.9,99.3,2419.0,1106100.0,30.7,78.4,87.8,9.977194982896236,68.07297605473204,2.0644891122278057,36.628571428571426
BK167,349334.02542346285,84.0,0.9,6.0,6.7,36.6,70064.0,145863.84242873156,86.5,92.8,2036.0,1119900.0,38.7,81.9,84.7,8.136831617402857,72.00265692460977,2.504612546125461,53.102040816326536
BK168,116230.90252315854,60.9,0.0,5.2,32.2,43.8,40128.0,48199.423940489076,64.5,93.1,1382.0,704300.0,35.7,97.5,46.9,46.33853541416567,44.29771908763505,4.5528455284552845,29.145077720207254
BK169,240601.48939915415,66.3,1.5,17.0,12.9,34.5,51331.0,112592.45264279084,91.9,96.5,1933.0,878600.0,27.8,86.6,68.0,11.809593023255815,67.55087209302326,2.996234534696073,47.876923076923084
BK170,202614.6631606952,40.5,2.1,15.2,42.2,38.0,25779.0,64929.37490359254,74.4,95.3,1576.0,826900.0,35.4,89.4,30.0,40.33214709371293,53.20284697508897,2.552954292084727,19.882352941176467
BK171,206025.16636657715,83.0,1.5,7.8,6.1,37.6,56856.0,85593.997868302,80.4,93.9,2071.0,937100.0,37.4,85.2,75.1,15.956969968623936,65.3966831017481,2.769019876627828,44.353932584269664
BK172,202283.44079138292,34.9,0.0,22.6,40.9,33.2,28418.0,61671.144445554455,76.0,99.1,1339.0,680000.0,41.9,88.5,36.6,39.78123200921129,53.65572826712723,1.684549356223176,18.81331403762663
BK174,125833.50516182276,55.8,0.0,2.4,39.8,41.5,36876.0,47227.02551984116,56.800000000000004,93.9,1279.0,635400.0,43.6,93.5,40.5,42.41379310344828,47.01149425287356,4.91442542787286,29.70189701897019
BK175,0.0,,,,,,,0.0,,,,,,,,,,,
BK176,184075.2933968792,41.6,0.2,21.5,36.7,38.1,24191.0,68886.6095929232,78.8,94.4,1150.0,613600.0,32.6,95.7,28.3,32.82182438192668,54.987212276214834,1.7984496124031009,41.220779220779214
BK177,0.0,,,,,,,0.0,,,,,,,,,,,
BK178,211248.79667960914,25.3,2.6,30.6,36.5,34.9,19027.0,63459.952279957135,91.39999999999999,94.9,1363.0,633000.0,40.4,91.6,29.5,28.058103975535168,63.99082568807339,1.2066905615292711,30.29972752043596
BK179,289669.076880087,20.5,48.3,22.8,4.1,39.8,30993.0,113183.75254790485,94.7,92.2,1028.0,990400.0,28.2,91.2,43.7,11.73054587688734,75.37746806039489,3.5747303543913707,64.15841584158416
BK180,212630.5636042954,46.3,0.0,26.4,27.0,37.0,29180.0,70652.75410364056,79.39999999999999,94.8,1295.0,867200.0,43.5,91.6,24.6,30.821452817379498,57.43380855397149,2.104018912529551,24.537444933920703
BK181,225104.78776972104,50.7,27.4,12.1,7.4,37.4,65118.0,140634.71022939807,90.4,84.1,1668.0,910200.0,19.6,82.3,74.7,8.469817501169864,75.85400093589143,4.688463911165947,40.276243093922645
BK182,230413.13794283345,29.5,2.8,18.1,49.6,35.9,22467.0,79102.87287930137,80.9,92.2,1336.0,744500.0,34.3,92.3,21.9,23.475258918296895,65.70771001150747,3.029772329246935,32.450980392156865
BK183,229998.4208302841,57.2,18.5,10.8,4.9,34.6,56894.0,108414.38855088035,93.5,94.9,2030.0,1092900.0,22.2,89.9,76.9,12.138728323699421,71.78139779295849,3.894582723279649,65.41125541125542
BK184,196178.58468472539,47.2,0.0,3.2,49.3,40.0,38508.0,64959.796253220324,63.7,95.3,1375.0,720500.0,36.2,89.1,33.5,42.329317269076306,48.99598393574297,4.622950819672132,24.838709677419356
BK185.01,492381.80066119693,5.4,50.7,31.1,10.9,32.9,13734.0,189322.24206709766,96.5,97.1,477.0,800000.0,38.6,94.1,14.5,14.859197124026363,64.11024565608149,5.635514018691588,34.395161290322584
BK186,217928.77057659952,50.9,1.1,5.2,40.6,37.4,24959.0,68453.81653323508,58.4,94.4,1432.0,786700.0,42.6,96.2,30.7,33.4349593495935,49.08536585365854,5.962732919254658,48.449848024316104
BK187,195792.16301447275,35.1,26.4,24.6,10.7,34.0,49800.0,91174.46068315013,84.60000000000001,86.3,2042.0,1145800.0,23.0,79.7,55.3,18.20615796519411,61.04417670682731,12.105263157894736,102.4264705882353
BK870,227073.5927695729,1.1,90.5,7.1,0.0,38.2,21397.0,89585.19824333835,81.19999999999999,92.4,1244.0,427700.0,35.6,95.8,20.0,33.965125094768766,55.11751326762699,4.291609353507566,37.8125
BK872,208837.58695499963,1.2,90.1,6.9,1.8,36.3,21238.0,88843.72134115004,71.19999999999999,94.0,1365.0,386500.0,37.4,95.7,22.2,25.040650406504064,67.07317073170732,4.315151515151515,53.47402597402598
BK874.01,271248.96000943833,9.0,77.2,13.0,0.0,41.3,18429.0,120747.41003154883,94.9,91.4,1037.0,365800.0,26.5,90.8,18.7,18.70967741935484,63.145161290322584,4.074074074074074,
BK876,114516.9320700796,11.0,71.1,7.0,4.0,41.4,26175.0,55706.848647441235,73.9,91.7,944.0,361800.0,24.1,90.1,25.1,28.231292517006803,57.993197278911566,7.829912023460411,102.7710843373494
BK878,188954.02626962442,0.8,91.7,4.6,1.3,46.4,18883.0,78766.3886782332,94.39999999999999,88.2,1190.0,406300.0,23.8,94.1,10.0,32.12627669452182,61.37418755803157,6.278366111951589,53.092485549132945
BK880,169646.95312040267,2.7,89.5,6.7,0.0,35.5,22897.0,75621.48605714751,75.8,89.8,1101.0,434800.0,33.0,92.1,25.1,31.68395849960096,57.382282521947324,4.255910987482615,32.367758186397985
BK882,357596.1970311669,1.0,86.0,10.2,2.6,37.8,23429.0,152097.58247058967,88.5,92.2,1244.0,405400.0,35.3,94.5,27.6,36.63458553244334,59.143123253647936,1.5170603674540681,13.347457627118647
BK884,341810.6463024833,2.0,90.8,4.3,1.1,33.5,19636.0,133567.10080773756,93.3,86.9,1262.0,513400.0,41.8,93.8,13.6,20.0,67.1219512195122,2.51453488372093,40.75609756097562
BK886,267892.4539932888,0.7,87.5,8.5,0.9,37.2,21174.0,120021.56892522932,91.3,93.5,1185.0,449600.0,24.8,93.6,13.4,29.751619870410366,64.09287257019439,2.316764953664701,24.3557168784029
BK888,222335.82103888653,1.9,85.6,7.3,1.2,36.7,22235.0,83005.37318785096,88.8,90.8,1208.0,597200.0,38.4,95.5,21.8,27.530589543937708,59.566184649610676,2.707749766573296,28.121212121212118
BK890,276015.4796204832,1.2,83.9,14.4,0.5,41.6,17154.0,110579.51397040393,98.2,89.7,1177.0,442900.0,33.0,86.1,12.3,15.331152902698284,73.50776778413737,1.568409343715239,39.733333333333334
BK892,225114.68938362508,1.1,90.0,7.7,0.0,37.6,12285.0,101469.42734996731,97.8,89.7,1136.0,,37.8,95.4,6.3,6.5029860650298605,80.88918380889184,1.7473338802296965,72.24489795918367
BK894,237135.41863947824,5.4,78.5,10.5,4.0,30.3,17447.0,82253.61384542787,83.7,90.3,1303.0,458300.0,45.5,90.9,18.6,24.652241112828438,64.06491499227202,4.390832328106152,44.54545454545455
BK896,250708.1614800328,1.6,83.4,9.4,4.4,34.9,19272.0,118095.02852775963,97.0,92.7,1153.0,467100.0,33.0,90.4,15.7,20.95730918499353,66.42949547218629,2.414800389483933,50.123456790123456
BK898,116873.96009514283,1.8,90.3,6.4,1.4,37.7,23241.0,51114.92407502368,80.80000000000001,84.0,1321.0,417700.0,42.4,92.5,21.4,21.893491124260354,76.47928994082841,5.493230174081238,85.06756756756756
BK900,230413.1650917505,0.9,79.9,18.9,0.2,27.8,13858.0,94511.7033416285,96.39999999999999,92.0,849.0,495500.0,48.2,97.8,14.3,17.478510028653297,65.84527220630372,3.629242819843342,47.54098360655737
BK902,188605.67213158423,1.1,74.2,17.7,5.9,36.4,18905.0,54056.79192270923,55.5,87.7,527.0,368900.0,29.7,80.7,9.3,29.10958904109589,59.93150684931507,4.271428571428571,42.91176470588235
BK906,220794.49805917352,2.5,61.1,35.3,0.9,31.1,9857.0,94319.97975343335,99.4,91.3,446.0,,36.0,94.9,9.0,10.856573705179283,73.80478087649402,4.601889338731444,127.5229357798165
BK908,227084.11312159285,1.7,66.2,30.8,0.7,31.4,16375.0,51524.201554131796,99.6,90.2,422.0,,30.2,69.2,5.4,7.067879636109168,83.41497550734779,3.8674496644295293,185.34653465346534
BK910,263986.54241709603,0.0,74.8,22.0,0.0,35.1,14135.0,127399.77340259776,98.8,93.1,394.0,,27.7,97.9,2.7,14.786729857819905,80.37914691943128,4.599056603773585,112.75641025641023
BK912,445393.42420417257,0.5,63.0,30.4,5.1,25.6,8854.0,163289.4678043332,97.3,93.3,522.0,,46.3,95.4,6.7,19.134253450439147,71.58092848180678,1.7353198948290973,42.32786885245902
BK916,209747.50311173912,0.6,83.8,13.2,0.0,31.4,15918.0,92744.1363116638,93.0,89.5,925.0,425000.0,40.6,93.6,8.6,22.6630800268998,70.54472091459314,3.183984747378456,51.275964391691396
BK918,141665.53216924367,0.0,56.3,43.7,0.0,35.5,17025.0,56019.24450766395,64.5,94.0,713.0,340000.0,38.1,91.2,18.0,30.479102956167175,61.97757390417941,5.131578947368421,32.274247491638796
BK920,147768.66092239527,0.2,79.1,19.3,0.0,34.9,22520.0,59446.110417526004,64.3,93.7,1088.0,352800.0,32.6,96.9,17.3,21.11587982832618,68.8412017167382,4.052369077306733,79.59349593495935
BK922,194936.22159405204,1.5,95.0,1.8,0.0,40.7,21418.0,95089.20537709174,96.1,94.1,1099.0,293800.0,22.1,91.3,16.6,31.52664859981933,61.878952122854564,2.627737226277372,48.51002865329513
