-6.160061521472975921e-01,1.768527191004229671e-01,1.675637004835266453e-01,3.247398841395556651e-02,-2.679094386989875787e+00,3.202414742313464124e+00,5.456008332999197741e+00,-2.153889525174371711e-01,-7.358515211672486678e-02,-2.015076706758964914e-02,1.047562922835329147e+02,3.047469657382029934e-02,-6.515050924254597864e-02,2.371115973655554932e+00,-2.153345258953454633e-01,6.137779500475535333e-01,1.419678239620725813e-01,1.644908956138061429e-01,7.237871591943829674e-01,2.580899707691047124e-02,-4.364779994532998002e-04,6.470264660569829962e-02,-2.144163668886610308e-02,-4.194256041225455714e-03,-1.379169435396696355e-02,-1.892159666693639993e-03,6.418833915028669423e+01,3.266443357756778454e+01
-1.833150126992817985e-01,1.681438844508351460e+00,4.986466738197673637e-02,9.663815170919170389e-03,-7.972618777615536612e-01,-7.844440713560632439e+00,1.818297200971430243e+02,-5.339590530266435930e-01,-2.189793567439971347e-02,-5.996592904176358159e-03,3.047469657382030281e-02,3.408318768993105152e+01,2.464310830797156626e+00,7.056117107061021798e-01,-8.219314084608079218e-01,1.826519302044279924e-01,4.224768431577899386e-02,4.895024264489953453e-02,2.153891674895358765e-01,8.852438230809953623e-01,7.437533272862634215e-01,2.741278122857255539e+01,1.128408814366840263e+00,-1.819455896455837518e+01,-3.752255137721160150e+00,1.779023601493352036e+00,-4.169244124965110814e+02,2.224362667491733646e+03
3.919010776770734394e-01,4.416433900855506245e+00,-1.066034723356951291e-01,-2.065984408035399095e-02,1.704430992775007647e+00,-9.701429649579775827e+00,9.704035444611718049e+02,3.077949301390268566e+00,4.681463052771618616e-02,1.281985139641873654e-02,-6.515050924254596476e-02,2.464310830797156626e+00,3.730174096515362692e+01,-1.508496144289704244e+00,7.213275064377770995e-01,-3.904835028669387809e-01,-9.031946030451566687e-02,-1.046485640352876612e-01,-4.604709980702628158e-01,2.423667635470553083e+00,7.898506518894327089e-01,2.382326126700709068e+01,-7.089131755620099007e+00,-3.319407902054241966e+00,-2.310806954923393874e+01,-1.370926651540721464e+00,9.464990224201439560e+03,5.688761405135106543e+03
-1.426301829681020195e+01,4.094851260132879034e+00,3.879773144386200912e+00,7.519033524325862139e-01,-6.203180297358617423e+01,7.414877254776139637e+01,1.263285218984446345e+02,-4.987119949984523792e+00,-1.703792027654042363e+00,-4.665712483193947824e-01,2.371115973655554932e+00,7.056117107061021798e-01,-1.508496144289704244e+00,8.769424467766882003e+01,-4.985859754929619747e+00,1.421142646252923214e+01,3.287125727025508315e+00,3.808625361321737124e+00,1.675858180734088165e+01,5.975820148014897581e-01,-1.010621999578489166e-02,1.498126324180685920e+00,-4.964600683626400057e-01,-9.711388506262964848e-02,-3.193331563799183814e-01,-4.381110132173552524e-02,1.486218039464452431e+03,7.563129234144203110e+02
1.295305804062042876e+00,3.026178243595008949e-02,-3.523442631698366911e-01,-6.828461944253770566e-02,5.633460797430855038e+00,-7.513534865373855398e-01,4.081390581430937914e+02,5.099681126961269628e-01,1.547310433464478829e-01,4.237198840947591777e-02,-2.153345258953455188e-01,-8.219314084608079218e-01,7.213275064377770995e-01,-4.985859754929619747e+00,2.179411041886885769e+01,-1.290620456192771437e+00,-2.985225808656524205e-01,-3.458829283785773701e-01,-1.521942118503139429e+00,1.623926937722115493e-01,8.835192360590321536e-02,-1.876446738432195716e+01,-9.272083347157823729e-02,1.022484333008330193e+00,-8.528158274149835183e-01,-7.891681096134030682e+00,4.578111782086604762e+03,2.065654951026368963e+03
-3.692069991081182057e+00,1.059977428400178390e+00,1.004303135598900276e+00,1.946348063179962062e-01,-1.605731364045557896e+01,1.919386572338048325e+01,3.270091470212855711e+01,-1.290946665431818685e+00,-4.410370431728092844e-01,-1.207748366281330005e-01,6.137779500475535333e-01,1.826519302044279924e-01,-3.904835028669387809e-01,1.421142646252923392e+01,-1.290620456192771215e+00,2.150077033053517516e+04,8.508927073574580335e-01,9.858860944567033879e-01,4.338061951291183327e+00,1.546877791324038354e-01,-2.616057190226467148e-03,3.877992111664941843e-01,-1.285117414861440543e-01,-2.513852631299146739e-02,-8.266135114551483032e-02,-1.134077297666873443e-02,3.847166784422748265e+02,1.957762508816067566e+02
-8.539817087089137670e-01,2.451744787300164374e-01,2.322969255383248166e-01,4.501934277388842248e-02,-3.714082390928783006e+00,4.439571916777757643e+00,7.563774002423626186e+00,-2.985980335856797674e-01,-1.020125752335341307e-01,-2.793541335941187101e-02,1.419678239620725813e-01,4.224768431577899386e-02,-9.031946030451566687e-02,3.287125727025508315e+00,-2.985225808656524205e-01,8.508927073574580335e-01,4.436224273588793920e+01,-3.580064329261413381e+00,2.292748543616697177e+01,3.577953133580586559e-02,-6.050982226194534562e-04,8.969857933027752805e-02,-2.972497185822788046e-02,-5.814581442673539408e-03,-1.911970305708170226e-02,-2.623138973012636294e-03,8.898558456871043632e+01,4.528336073161506903e+01
-9.894651631827899863e-01,2.840711962924960532e-01,2.691506305001960531e-01,5.216162230393975308e-02,-4.303318328176641394e+00,5.143906135574566996e+00,8.763760161679090999e+00,-3.459703516069358997e-01,-1.181967814659024701e-01,-3.236734236385248320e-02,1.644908956138061429e-01,4.895024264489953453e-02,-1.046485640352876612e-01,3.808625361321736680e+00,-3.458829283785773701e-01,9.858860944567032769e-01,-3.580064329261413381e+00,8.023256853619481437e+06,1.557246247592906752e+00,4.145592282686005187e-02,-7.010965287429261894e-04,1.039291808351244517e-01,-3.444081276023028271e-02,-6.737059725450919058e-03,-2.215302729842218155e-02,-3.039297686957573557e-03,1.031030700754817815e+02,5.246752648076343206e+01
-4.353810445918495198e+00,1.249960269271117808e+00,1.184307310858627504e+00,2.295197693796867666e-01,-1.893531271890448053e+01,2.263403816446440331e+01,3.856199486109419894e+01,-1.522326795173337688e+00,-5.200853966044334253e-01,-1.424216622615221972e-01,7.237871591943829674e-01,2.153891674895358765e-01,-4.604709980702628713e-01,1.675858180734088165e+01,-1.521942118503138985e+00,4.338061951291183327e+00,2.292748543616697177e+01,1.557246247592906974e+00,4.838953391456138925e+05,1.824129201983097082e-01,-3.084940737732984935e-03,4.573055929578777046e-01,-1.515452751066561632e-01,-2.964417758115086080e-02,-9.747698580044213135e-02,-1.337341273876283335e-02,4.536705689179346450e+02,2.308657983784438841e+02
-1.552493431870279050e-01,1.250023690024715783e+01,4.223034843300551427e-02,8.184277631571822836e-03,-6.752004707524025262e-01,-4.708874727706946040e+00,1.576840333726407152e+03,2.183626522854362317e+00,-1.854534487134048421e-02,-5.078509915936738062e-03,2.580899707691047124e-02,8.852438230809953623e-01,2.423667635470553083e+00,5.975820148014897581e-01,1.623926937722115493e-01,1.546877791324038354e-01,3.577953133580586559e-02,4.145592282686005187e-02,1.824129201983097082e-01,6.717316164414933510e+00,1.171533158438985145e-01,1.719196457395883471e+01,-5.410300676747460180e+00,-1.174843789100446623e+00,-3.685812646606370979e+00,-5.092442027297410245e-01,1.676762123417721159e+04,8.519972876469857511e+03
2.625554279725791137e-03,2.168939091597430202e-01,-7.141935017980388959e-04,-1.384113112552797561e-04,1.141889201760543093e-02,-1.433200325464140557e+00,8.146111738329516072e+01,-7.859241958521341331e-01,3.136361713123645800e-04,8.588702000725568510e-05,-4.364779994532998002e-04,7.437533272862634215e-01,7.898506518894327089e-01,-1.010621999578489166e-02,8.835192360590321536e-02,-2.616057190226467148e-03,-6.050982226194534562e-04,-7.010965287429261894e-04,-3.084940737732984935e-03,1.171533158438985145e-01,2.704643465041459471e+00,4.419933468095863738e+00,1.900436339705688482e+00,-9.949646282611603887e-01,-1.191486149019632679e+00,-2.053049029055832309e-01,1.010391359158001364e+03,3.639754582072383755e+02
-3.892070411749415371e-01,3.199078205514291895e+01,1.058706505546766763e-01,2.051782259265936409e-02,-1.692714262274755299e+00,-3.220726166961758281e+02,1.907344504192218665e+03,2.353193325430510896e+01,-4.649281379727225605e-02,-1.273172418886276032e-02,6.470264660569829962e-02,2.741278122857255539e+01,2.382326126700709068e+01,1.498126324180685920e+00,-1.876446738432195716e+01,3.877992111664941843e-01,8.969857933027752805e-02,1.039291808351244517e-01,4.573055929578777046e-01,1.719196457395883471e+01,4.419933468095863738e+00,1.009213575236864813e+03,-5.717545659587295148e+01,-3.664291707067905435e+01,-3.602252865545022331e+01,4.374208173434669789e+01,1.327191421682925284e+04,1.400665900124512336e+04
1.289782785003834864e-01,-1.006883905853325700e+01,-3.508419120845294309e-02,-6.799346251775520086e-03,5.609440437720965011e-01,1.768704063539827942e+01,-2.471540651572588558e+03,-6.608369680934619339e+01,1.540712898746275997e-02,4.219131964478280324e-03,-2.144163668886610308e-02,1.128408814366840263e+00,-7.089131755620099007e+00,-4.964600683626400057e-01,-9.272083347157823729e-02,-1.285117414861440543e-01,-2.972497185822788046e-02,-3.444081276023028271e-02,-1.515452751066561632e-01,-5.410300676747460180e+00,1.900436339705688482e+00,-5.717545659587295148e+01,1.597156943765901644e+02,-1.516961880349472214e+00,1.072168551605555464e+01,3.239952960790198899e-01,-8.611021315090660210e+03,-2.267657589557392930e+04
2.522978686920847660e-02,-2.185861336474142824e+00,-6.862912708710047771e-03,-1.330038350463313718e-03,1.097277683845025581e-01,1.163586637093777831e+01,-2.412584783458449920e+02,6.372868905619482049e-01,3.013829810257030728e-03,8.253157157508144879e-04,-4.194256041225455714e-03,-1.819455896455837518e+01,-3.319407902054241966e+00,-9.711388506262964848e-02,1.022484333008330193e+00,-2.513852631299146739e-02,-5.814581442673539408e-03,-6.737059725450919058e-03,-2.964417758115086080e-02,-1.174843789100446623e+00,-9.949646282611603887e-01,-3.664291707067905435e+01,-1.516961880349472214e+00,2.433467154080667427e+01,5.013911725377356632e+00,-2.380212277246222197e+00,5.805784760041451591e+02,-2.963536973645892886e+03
8.296143718831883174e-02,-6.858453932042872125e+00,-2.256686132800557118e-02,-4.373477019129455579e-03,3.608105534872833586e-01,1.113455312187904944e+01,-1.470409468107812700e+03,-4.409135296073551480e+00,9.910176958532730326e-03,2.713831007282767587e-03,-1.379169435396696355e-02,-3.752255137721160150e+00,-2.310806954923393874e+01,-3.193331563799183814e-01,-8.528158274149835183e-01,-8.266135114551483032e-02,-1.911970305708170226e-02,-2.215302729842218155e-02,-9.747698580044213135e-02,-3.685812646606370979e+00,-1.191486149019632679e+00,-3.602252865545022331e+01,1.072168551605555464e+01,5.013911725377356632e+00,3.488749717259165095e+01,2.070937513622444826e+00,-1.435389206654176451e+04,-8.620672246086947780e+03
1.138194345885593962e-02,-9.475701274100056803e-01,-3.096073891489525397e-03,-6.000217671897592649e-04,4.950161735781758582e-02,-1.410733169189236236e+01,-9.854337320193335472e+02,-1.300072243183579002e-01,1.359632591142702438e-03,3.723256506714872410e-04,-1.892159666693639993e-03,1.779023601493352036e+00,-1.370926651540721464e+00,-4.381110132173552524e-02,-7.891681096134030682e+00,-1.134077297666873443e-02,-2.623138973012636294e-03,-3.039297686957573557e-03,-1.337341273876283335e-02,-5.092442027297410245e-01,-2.053049029055832309e-01,4.374208173434669789e+01,3.239952960790198899e-01,-2.380212277246222197e+00,2.070937513622444826e+00,1.854063840695799925e+01,-1.106845810992048246e+04,-5.012464858716305571e+03
-3.861133179120459999e+02,3.120252796651174140e+04,1.050291074687907553e+02,2.035473082312906001e+01,-1.679259239788970717e+03,-2.241975968258780085e+03,1.277622064516215771e+07,3.424842591395335603e+03,-4.612325239579329406e+01,-1.263052244497614041e+01,6.418833915028669423e+01,-4.169244124965110814e+02,9.464990224201439560e+03,1.486218039464452431e+03,4.578111782086604762e+03,3.847166784422748265e+02,8.898558456871043632e+01,1.031030700754817815e+02,4.536705689179346450e+02,1.676762123417721159e+04,1.010391359158001364e+03,1.327191421682925284e+04,-8.611021315090660210e+03,5.805784760041451591e+02,-1.435389206654176451e+04,-1.106845810992048246e+04,1.449095405800898373e+08,6.424753052684571594e+07
-1.964869786835106993e+02,1.585470730916005959e+04,5.344765653763173674e+01,1.035820153259723497e+01,-8.545485461023773723e+02,-3.470141286065222630e+03,6.197797081393796019e+06,9.317754571980443870e+03,-2.347139580502847522e+01,-6.427473695618426852e+00,3.266443357756778454e+01,2.224362667491733646e+03,5.688761405135106543e+03,7.563129234144203110e+02,2.065654951026368963e+03,1.957762508816067566e+02,4.528336073161506903e+01,5.246752648076343206e+01,2.308657983784438841e+02,8.519972876469857511e+03,3.639754582072383755e+02,1.400665900124512336e+04,-2.267657589557392930e+04,-2.963536973645892886e+03,-8.620672246086947780e+03,-5.012464858716305571e+03,6.424753052684571594e+07,3.435831809923912585e+07
